objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class
1237648720686874655,164.0138,-0.57187823,18.92665,17.91804,17.63232,17.54552,17.50365,18.94664,17.949,17.64989,17.5553,17.51068,0.000655093,1.008606,0.2857265,0.0867939,0.04187202,STAR
1237648721223942323,164.44781,-0.13269439,20.45524,19.03366,18.50061,18.28973,18.78558,20.48832,19.02994,18.51652,18.29333,18.88006,0.0003549579,1.421577,0.5330582,0.2108803,-0.4958534,STAR
1237674649384976451,164.41831,-0.78338225,17.80511,16.88536,16.72447,16.68509,16.72507,17.81356,16.90319,16.71618,16.68512,16.72353,0.0002072095,0.9197502,0.1608868,0.03938103,-0.03997803,STAR
1237648721223811092,164.13419,-0.17811003,18.57549,18.43377,18.53491,18.70315,18.92535,18.56337,18.4382,18.52527,18.70088,18.91804,0.002185068,0.1417217,-0.1011372,-0.1682377,-0.222208,STAR
1237674649921716230,163.98245,-0.40251167,18.54473,17.40323,16.95068,16.81454,16.73525,18.52617,17.41537,16.99282,16.83717,16.74715,-0.0002256504,1.141499,0.4525585,0.136137,0.07929039,STAR
1237648720686809202,163.85487,-0.46702722,20.09098,18.8388,18.95706,19.08951,19.14828,20.09795,18.86853,18.97342,19.09794,19.16083,0.0005096729,1.252182,-0.1182594,-0.1324558,-0.05876923,STAR
1237648721223745713,164.07041,-0.080380577,19.62431,19.58353,19.81589,20.06601,20.27705,19.6012,19.60328,19.80241,20.07166,20.25828,-0.001489446,0.04078102,-0.2323608,-0.2501183,-0.2110405,STAR
1237674649384910878,164.16242,-0.65293949,17.82899,16.71738,16.3594,16.21295,16.19198,17.82542,16.72891,16.37055,16.20522,16.20272,0.000257865,1.111605,0.3579769,0.1464539,0.02096748,STAR
1237648720687005745,164.28628,-0.4748282,17.62447,16.57552,16.40197,16.38274,16.44052,17.63661,16.59896,16.40318,16.37526,16.44132,2.190592e-05,1.048943,0.1735573,0.01922607,-0.05777931,STAR
1237674649921781917,164.25915,-0.25863739,18.41501,17.38054,17.01719,16.92472,16.91671,18.40926,17.38805,17.02962,16.9347,16.90304,0.0004163441,1.034472,0.3633499,0.09246063,0.008012772,STAR
1237674649921781986,164.16477,-0.38891502,19.30744,18.21855,18.23077,18.31869,18.3797,19.30789,18.23138,18.23111,18.32024,18.39379,-0.0001154011,1.088892,-0.01222038,-0.08791733,-0.06101418,STAR
1237674651532328989,164.0388,0.86127494,17.41421,16.29029,16.35157,16.44149,16.51682,17.41046,16.29913,16.35046,16.43673,16.51168,0.0004793005,1.123926,-0.06128883,-0.08992004,-0.07532692,STAR
1237648722834620495,164.58128,1.1123557,20.21522,19.12601,19.14092,19.17908,19.34789,20.25364,19.15092,19.14941,19.17917,19.33621,0.0006134459,1.089212,-0.01491165,-0.03816605,-0.1688042,STAR
1237648722297487589,164.10381,0.77061352,20.30552,19.34459,19.26626,19.27061,19.2703,20.32524,19.34184,19.27122,19.27097,19.2717,0.0004667305,0.9609261,0.07832909,-0.004348755,0.0003128052,STAR
1237674650458849297,164.579,0.004881332,17.80866,16.64108,16.60393,16.6253,16.68294,17.76929,16.63503,16.5949,16.6203,16.70986,0.0008286923,1.167582,0.03714752,-0.02136612,-0.05763817,STAR
1237648722297684101,164.45638,0.64895465,23.00207,20.22724,19.01532,18.6906,18.45489,22.98525,20.22333,19.01636,18.70326,18.44653,-0.0001287093,2.774828,1.211922,0.3247128,0.2357159,STAR
1237674650995523677,164.24409,0.50453233,17.09535,15.92316,15.98317,16.07883,16.16662,17.09175,15.95688,15.99219,16.0746,16.17165,-0.0001234365,1.172182,-0.06000996,-0.09566021,-0.08778381,STAR
1237674651532591165,164.7233,0.93571595,18.98674,18.87391,18.52524,18.16153,17.91182,18.97837,18.89767,18.53106,18.17533,17.90417,0.0002432301,0.1128311,0.3486633,0.3637085,0.249712,STAR
1237648722297815259,164.76511,0.81544291,22.4688,20.35525,19.10652,18.5656,18.28867,22.44178,20.36793,19.12229,18.58575,18.29976,6.203258e-05,2.113548,1.24873,0.5409222,0.2769299,STAR
1237648722834751504,164.89422,1.1866871,18.88984,17.85248,17.5382,17.40848,17.37234,18.88493,17.86552,17.53124,17.41213,17.38429,-0.0001652281,1.037365,0.3142757,0.1297226,0.03613853,STAR
1237648721761075208,165.02512,0.20898543,16.27872,15.37695,15.11094,15.01406,15.00332,16.29098,15.40824,15.11818,15.03016,15.00989,0.0002531588,0.9017792,0.2660017,0.09688282,0.01074123,STAR
1237648721761009723,164.96048,0.36928038,18.9381,17.82006,17.91983,18.00277,18.0663,18.93687,17.83333,17.92009,18.00088,18.07109,-0.0003190347,1.11804,-0.09976768,-0.08294678,-0.06352425,STAR
1237648721752555568,145.63729,0.37329958,18.68429,17.46966,17.02378,16.87663,16.80542,18.6882,17.48631,17.0314,16.88089,16.81985,-3.48146e-05,1.214632,0.4458752,0.1471481,0.07121277,STAR
1237650797293600829,145.87385,0.94870332,24.05179,20.63965,19.33929,17.96628,17.34612,24.04999,20.78736,19.50543,18.09831,17.43997,9.570571e-05,3.41214,1.300358,1.373013,0.6201572,STAR
1237648721752621131,145.76527,0.30018593,17.45902,16.16772,15.72755,15.57957,15.51447,17.44263,16.17916,15.73051,15.59031,15.51187,0.0001260678,1.2913,0.4401646,0.1479883,0.06509304,STAR
1237651752921858234,146.33534,1.2198521,21.49617,20.15039,18.6845,17.98052,17.56909,21.58231,20.1933,18.76068,18.08184,17.63754,-3.042288e-05,1.345772,1.465893,0.7039852,0.4114227,STAR
1237651801233752349,149.24111,0.14031858,22.40612,21.83577,21.22072,18.78521,17.51571,22.5013,21.98995,21.33698,18.86036,17.59685,3.392488e-05,0.5703468,0.6150513,2.435509,1.269501,STAR
1237648721754194301,149.41611,0.40912052,23.73384,20.8175,19.36691,18.86817,17.96864,23.71071,20.81201,19.37259,18.91549,17.98876,0.0001790763,2.916348,1.450584,0.4987469,0.8995228,STAR
1237651801770950678,149.91764,0.60949123,18.82837,18.45384,18.64819,18.87666,19.04677,18.84646,18.47249,18.66432,18.88548,19.03681,-8.633265e-05,0.3745365,-0.1943531,-0.2284698,-0.1701088,STAR
